Player,Score,Wrong,Fixed_total,Attempted,Accuracy_fixed,Accuracy_attempted,Max_streak,Difficulty,Date,Completed
SmartBot4,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:30,True
SmartBot8,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:04:30,True
SmartBot6,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:04:30,False
SmartBot7,5,3,10,9,0.5,0.56,2,medium,2025-07-03 20:04:30,False
SmartBot12,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:04:30,False
SmartBot9,9,1,10,10,0.9,0.9,7,easy,2025-07-03 20:04:30,True
SmartBot3,6,3,10,10,0.6,0.6,6,medium,2025-07-03 20:04:30,False
SmartBot11,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:04:30,False
SmartBot11,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:04:30,False
SmartBot10,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:04:30,False
SmartBot6,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:30,False
SmartBot12,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:04:30,False
SmartBot9,8,2,10,10,0.8,0.8,3,easy,2025-07-03 20:04:30,True
SmartBot4,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:04:30,False
SmartBot11,5,2,10,8,0.5,0.62,3,hard,2025-07-03 20:04:30,False
SmartBot3,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:30,False
SmartBot11,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:04:30,True
SmartBot18,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:04:30,True
SmartBot9,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:04:30,False
SmartBot1,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:30,True
SmartBot14,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:04:31,False
SmartBot9,4,2,10,7,0.4,0.57,2,hard,2025-07-03 20:04:31,False
SmartBot1,7,3,10,10,0.7,0.7,4,easy,2025-07-03 20:04:31,True
SmartBot8,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:04:31,False
SmartBot20,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:04:31,True
SmartBot19,5,2,10,8,0.5,0.62,3,hard,2025-07-03 20:04:31,False
SmartBot11,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:04:31,True
SmartBot5,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:04:31,False
SmartBot14,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:04:31,False
SmartBot3,9,1,10,10,0.9,0.9,7,hard,2025-07-03 20:04:31,True
SmartBot6,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:04:31,True
SmartBot11,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:31,True
SmartBot8,5,2,10,8,0.5,0.62,4,hard,2025-07-03 20:04:31,False
SmartBot18,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:04:31,True
SmartBot12,4,4,10,9,0.4,0.44,2,easy,2025-07-03 20:04:31,False
SmartBot7,8,2,10,10,0.8,0.8,8,easy,2025-07-03 20:04:31,True
SmartBot17,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:04:31,False
SmartBot4,6,2,10,9,0.6,0.67,4,hard,2025-07-03 20:04:31,False
SmartBot4,2,2,10,5,0.2,0.4,1,hard,2025-07-03 20:04:31,False
SmartBot1,5,2,10,8,0.5,0.62,4,hard,2025-07-03 20:04:31,False
SmartBot18,8,2,10,10,0.8,0.8,3,medium,2025-07-03 20:04:31,True
SmartBot3,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:04:31,True
SmartBot4,5,3,10,9,0.5,0.56,2,medium,2025-07-03 20:04:31,False
SmartBot4,8,2,10,10,0.8,0.8,3,easy,2025-07-03 20:04:31,True
SmartBot10,7,3,10,10,0.7,0.7,5,easy,2025-07-03 20:04:31,True
SmartBot13,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:31,True
SmartBot4,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:04:31,True
SmartBot14,4,3,10,8,0.4,0.5,4,medium,2025-07-03 20:04:31,False
SmartBot12,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:04:31,True
SmartBot20,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:04:31,False
SmartBot8,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:04:31,False
SmartBot19,8,2,10,10,0.8,0.8,6,easy,2025-07-03 20:04:32,True
SmartBot8,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:04:32,False
SmartBot14,6,3,10,10,0.6,0.6,6,medium,2025-07-03 20:04:32,False
SmartBot10,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:04:32,True
SmartBot9,2,3,10,6,0.2,0.33,2,medium,2025-07-03 20:04:32,False
SmartBot18,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:32,True
SmartBot8,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:04:32,True
SmartBot9,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:04:32,False
SmartBot4,4,2,10,7,0.4,0.57,3,hard,2025-07-03 20:04:32,False
SmartBot17,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:04:32,False
SmartBot4,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:04:32,True
SmartBot9,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:32,False
SmartBot10,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:32,False
SmartBot17,4,2,10,7,0.4,0.57,3,hard,2025-07-03 20:04:32,False
SmartBot11,8,2,10,10,0.8,0.8,6,hard,2025-07-03 20:04:32,True
SmartBot8,8,2,10,10,0.8,0.8,6,easy,2025-07-03 20:04:32,True
SmartBot15,5,2,10,8,0.5,0.62,4,hard,2025-07-03 20:04:32,False
SmartBot13,6,3,10,10,0.6,0.6,6,medium,2025-07-03 20:04:32,False
SmartBot6,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:04:32,True
SmartBot7,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:04:32,False
SmartBot11,7,3,10,10,0.7,0.7,5,easy,2025-07-03 20:04:32,True
SmartBot11,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:04:32,True
SmartBot14,2,2,10,5,0.2,0.4,1,hard,2025-07-03 20:04:32,False
SmartBot16,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:32,False
SmartBot6,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:04:32,True
SmartBot20,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:04:32,True
SmartBot9,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:32,False
SmartBot17,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:04:32,True
SmartBot2,4,2,10,7,0.4,0.57,2,hard,2025-07-03 20:04:32,False
SmartBot4,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:04:32,True
SmartBot1,4,2,10,7,0.4,0.57,3,hard,2025-07-03 20:04:32,False
SmartBot20,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:33,True
SmartBot2,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:04:33,False
SmartBot10,6,2,10,9,0.6,0.67,5,hard,2025-07-03 20:04:33,False
SmartBot20,4,2,10,7,0.4,0.57,3,hard,2025-07-03 20:04:33,False
SmartBot7,9,1,10,10,0.9,0.9,9,easy,2025-07-03 20:04:33,True
SmartBot16,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:33,False
SmartBot20,7,3,10,10,0.7,0.7,5,easy,2025-07-03 20:04:33,True
SmartBot19,7,3,10,10,0.7,0.7,5,easy,2025-07-03 20:04:33,True
SmartBot17,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:33,False
SmartBot2,9,1,10,10,0.9,0.9,6,easy,2025-07-03 20:04:33,True
SmartBot14,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:33,True
SmartBot10,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:04:33,True
SmartBot9,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:33,True
SmartBot14,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:04:33,False
SmartBot3,3,3,10,7,0.3,0.43,3,medium,2025-07-03 20:04:33,False
SmartBot9,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:04:33,True
SmartBot2,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:33,False
SmartBot14,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:04:33,True
SmartBot1,5,3,10,9,0.5,0.56,4,medium,2025-07-03 20:04:33,False
SmartBot15,4,2,10,7,0.4,0.57,2,hard,2025-07-03 20:04:33,False
SmartBot15,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:04:33,True
SmartBot3,9,1,10,10,0.9,0.9,8,hard,2025-07-03 20:04:33,True
SmartBot4,8,2,10,10,0.8,0.8,7,easy,2025-07-03 20:04:33,True
SmartBot10,8,2,10,10,0.8,0.8,6,easy,2025-07-03 20:04:33,True
SmartBot2,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:04:33,True
SmartBot14,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:04:33,False
SmartBot18,4,2,10,7,0.4,0.57,4,hard,2025-07-03 20:04:33,False
SmartBot2,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:33,True
SmartBot12,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:04:33,False
SmartBot7,6,3,10,10,0.6,0.6,6,medium,2025-07-03 20:04:33,False
SmartBot11,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:04:33,True
SmartBot19,9,1,10,10,0.9,0.9,9,easy,2025-07-03 20:04:34,True
SmartBot13,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:04:34,True
SmartBot8,9,1,10,10,0.9,0.9,5,hard,2025-07-03 20:04:34,True
SmartBot2,8,2,10,10,0.8,0.8,7,easy,2025-07-03 20:04:34,True
SmartBot16,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:34,True
SmartBot8,8,2,10,10,0.8,0.8,6,easy,2025-07-03 20:04:34,True
SmartBot11,9,1,10,10,0.9,0.9,6,easy,2025-07-03 20:04:34,True
SmartBot14,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:04:34,True
SmartBot14,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:04:34,False
SmartBot20,9,1,10,10,0.9,0.9,6,easy,2025-07-03 20:04:34,True
SmartBot4,9,1,10,10,0.9,0.9,7,easy,2025-07-03 20:04:34,True
SmartBot10,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:04:34,True
SmartBot7,1,3,10,5,0.1,0.2,1,medium,2025-07-03 20:04:34,False
SmartBot7,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:34,True
SmartBot15,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:04:34,False
SmartBot16,7,3,10,10,0.7,0.7,5,easy,2025-07-03 20:04:34,True
SmartBot2,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:04:34,False
SmartBot11,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:04:34,True
SmartBot11,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:04:34,False
SmartBot1,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:04:34,True
SmartBot6,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:04:34,False
SmartBot8,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:04:34,False
SmartBot15,4,2,10,7,0.4,0.57,3,hard,2025-07-03 20:04:34,False
SmartBot16,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:04:34,False
SmartBot16,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:04:34,False
SmartBot5,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:04:34,True
SmartBot9,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:04:34,False
SmartBot12,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:34,True
SmartBot15,6,2,10,9,0.6,0.67,6,hard,2025-07-03 20:04:34,False
SmartBot9,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:04:34,False
SmartBot12,7,3,10,10,0.7,0.7,5,easy,2025-07-03 20:04:34,True
SmartBot2,9,1,10,10,0.9,0.9,9,hard,2025-07-03 20:04:34,True
SmartBot14,7,3,10,10,0.7,0.7,4,medium,2025-07-03 20:04:35,True
SmartBot6,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:04:35,True
SmartBot17,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:04:35,True
SmartBot20,6,2,10,9,0.6,0.67,6,hard,2025-07-03 20:04:35,False
SmartBot5,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:35,False
SmartBot13,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:04:35,True
SmartBot6,4,2,10,7,0.4,0.57,4,hard,2025-07-03 20:04:35,False
SmartBot17,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:04:35,True
SmartBot7,5,3,10,9,0.5,0.56,5,medium,2025-07-03 20:04:35,False
SmartBot14,6,4,10,10,0.6,0.6,4,easy,2025-07-03 20:04:35,True
SmartBot19,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:04:35,True
SmartBot18,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:04:35,False
SmartBot5,8,2,10,10,0.8,0.8,6,easy,2025-07-03 20:04:35,True
SmartBot7,8,2,10,10,0.8,0.8,3,medium,2025-07-03 20:04:35,True
SmartBot11,4,2,10,7,0.4,0.57,4,hard,2025-07-03 20:04:35,False
SmartBot13,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:04:35,True
SmartBot7,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:04:35,True
SmartBot20,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:04:35,True
SmartBot4,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:04:35,True
SmartBot8,5,3,10,9,0.5,0.56,5,medium,2025-07-03 20:04:35,False
SmartBot14,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:04:35,False
SmartBot4,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:04:35,False
SmartBot4,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:35,False
SmartBot12,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:04:35,True
SmartBot15,5,3,10,9,0.5,0.56,2,medium,2025-07-03 20:04:35,False
SmartBot12,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:04:35,False
SmartBot9,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:04:35,False
SmartBot20,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:04:35,True
SmartBot11,6,2,10,9,0.6,0.67,3,hard,2025-07-03 20:04:35,False
SmartBot16,9,1,10,10,0.9,0.9,7,hard,2025-07-03 20:04:35,True
SmartBot10,7,3,10,10,0.7,0.7,4,easy,2025-07-03 20:04:35,True
SmartBot16,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:04:36,False
SmartBot5,0,3,10,4,0.0,0.0,0,medium,2025-07-03 20:04:36,False
SmartBot16,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:04:36,True
SmartBot9,8,2,10,10,0.8,0.8,8,medium,2025-07-03 20:04:36,True
SmartBot15,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:04:36,True
SmartBot3,2,2,10,5,0.2,0.4,1,hard,2025-07-03 20:04:36,False
SmartBot13,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:04:36,False
SmartBot3,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:04:36,True
SmartBot4,6,2,10,9,0.6,0.67,6,hard,2025-07-03 20:04:36,False
SmartBot13,4,3,10,8,0.4,0.5,4,medium,2025-07-03 20:04:36,False
SmartBot19,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:04:36,False
SmartBot16,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:04:36,True
SmartBot6,4,3,10,8,0.4,0.5,4,medium,2025-07-03 20:04:36,False
SmartBot15,8,2,10,10,0.8,0.8,6,easy,2025-07-03 20:04:36,True
SmartBot8,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:04:36,True
SmartBot20,6,2,10,9,0.6,0.67,5,hard,2025-07-03 20:04:36,False
SmartBot8,7,3,10,10,0.7,0.7,5,easy,2025-07-03 20:04:36,True
SmartBot12,9,1,10,10,0.9,0.9,7,easy,2025-07-03 20:04:36,True
SmartBot9,8,2,10,10,0.8,0.8,3,easy,2025-07-03 20:04:36,True
SmartBot20,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:04:36,True
SmartBot2,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:04:36,False
SmartBot12,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:36,True
SmartBot10,7,3,10,10,0.7,0.7,6,easy,2025-07-03 20:04:36,True
SmartBot4,8,2,10,10,0.8,0.8,3,medium,2025-07-03 20:04:36,True
SmartBot16,5,3,10,9,0.5,0.56,3,medium,2025-07-03 20:04:36,False
SmartBot18,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:04:36,False
SmartBot14,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:04:36,True
SmartBot10,6,4,10,10,0.6,0.6,4,easy,2025-07-03 20:04:36,True
SmartBot3,6,3,10,10,0.6,0.6,5,medium,2025-07-03 20:04:36,False
SmartBot18,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:04:36,False
SmartBot1,4,4,10,9,0.4,0.44,3,easy,2025-07-03 20:04:37,False
SmartBot14,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:04:37,False
SmartBot19,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:04:37,True
SmartBot11,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:37,True
SmartBot2,9,1,10,10,0.9,0.9,6,hard,2025-07-03 20:04:37,True
SmartBot12,9,1,10,10,0.9,0.9,8,hard,2025-07-03 20:04:37,True
SmartBot18,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:04:37,True
SmartBot17,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:04:37,True
SmartBot4,8,2,10,10,0.8,0.8,8,easy,2025-07-03 20:04:37,True
SmartBot13,9,1,10,10,0.9,0.9,6,easy,2025-07-03 20:04:37,True
SmartBot16,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:04:37,True
SmartBot2,8,2,10,10,0.8,0.8,6,medium,2025-07-03 20:04:37,True
SmartBot4,10,0,10,10,1.0,1.0,10,medium,2025-07-03 20:04:37,True
SmartBot5,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:04:37,False
SmartBot1,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:04:37,False
SmartBot14,7,3,10,10,0.7,0.7,3,easy,2025-07-03 20:04:37,True
SmartBot20,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:04:37,False
SmartBot8,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:04:37,True
SmartBot6,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:04:37,True
SmartBot15,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:04:37,True
SmartBot4,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:04:37,True
SmartBot17,9,1,10,10,0.9,0.9,9,easy,2025-07-03 20:04:37,True
SmartBot17,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:04:37,True
SmartBot18,8,2,10,10,0.8,0.8,8,easy,2025-07-03 20:04:37,True
SmartBot8,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:04:37,True
SmartBot11,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:04:37,False
SmartBot4,7,3,10,10,0.7,0.7,4,easy,2025-07-03 20:04:37,True
SmartBot14,9,1,10,10,0.9,0.9,9,easy,2025-07-03 20:04:37,True
SmartBot2,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:04:37,True
SmartBot19,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:04:37,True
SmartBot18,2,2,10,5,0.2,0.4,1,hard,2025-07-03 20:04:37,False
SmartBot1,7,3,10,10,0.7,0.7,5,easy,2025-07-03 20:04:38,True
SmartBot6,6,3,10,10,0.6,0.6,3,medium,2025-07-03 20:04:38,False
SmartBot7,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:04:38,False
SmartBot10,2,3,10,6,0.2,0.33,1,medium,2025-07-03 20:04:38,False
SmartBot15,9,1,10,10,0.9,0.9,6,medium,2025-07-03 20:04:38,True
SmartBot15,8,2,10,10,0.8,0.8,7,easy,2025-07-03 20:04:38,True
SmartBot19,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:04:38,True
SmartBot7,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:04:38,False
SmartBot16,9,1,10,10,0.9,0.9,8,easy,2025-07-03 20:04:38,True
SmartBot19,8,2,10,10,0.8,0.8,7,hard,2025-07-03 20:04:38,True
SmartBot2,4,2,10,7,0.4,0.57,3,hard,2025-07-03 20:04:38,False
SmartBot11,5,2,10,8,0.5,0.62,5,hard,2025-07-03 20:04:38,False
SmartBot16,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:04:38,False
SmartBot17,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:38,False
SmartBot3,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:04:38,False
SmartBot18,9,1,10,10,0.9,0.9,5,medium,2025-07-03 20:04:38,True
SmartBot6,9,1,10,10,0.9,0.9,9,medium,2025-07-03 20:04:38,True
SmartBot8,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:04:38,False
SmartBot16,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:38,False
SmartBot4,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:38,False
SmartBot19,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:04:38,True
SmartBot9,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:04:38,False
SmartBot8,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:38,False
SmartBot8,9,1,10,10,0.9,0.9,9,easy,2025-07-03 20:04:38,True
SmartBot2,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:04:38,True
SmartBot5,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:38,True
SmartBot17,0,2,10,3,0.0,0.0,0,hard,2025-07-03 20:04:38,False
SmartBot12,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:04:38,True
SmartBot4,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:04:38,True
SmartBot5,9,1,10,10,0.9,0.9,8,medium,2025-07-03 20:04:38,True
SmartBot2,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:38,False
SmartBot12,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:39,True
SmartBot2,8,2,10,10,0.8,0.8,5,easy,2025-07-03 20:04:39,True
SmartBot9,4,2,10,7,0.4,0.57,2,hard,2025-07-03 20:04:39,False
SmartBot3,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:04:39,False
SmartBot3,5,3,10,9,0.5,0.56,5,medium,2025-07-03 20:04:39,False
SmartBot17,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:39,True
SmartBot17,3,3,10,7,0.3,0.43,2,medium,2025-07-03 20:04:39,False
SmartBot6,8,2,10,10,0.8,0.8,3,medium,2025-07-03 20:04:39,True
SmartBot8,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:39,True
SmartBot10,7,3,10,10,0.7,0.7,7,easy,2025-07-03 20:04:39,True
SmartBot4,3,2,10,6,0.3,0.5,3,hard,2025-07-03 20:04:39,False
SmartBot4,8,2,10,10,0.8,0.8,6,easy,2025-07-03 20:04:39,True
SmartBot18,7,3,10,10,0.7,0.7,3,medium,2025-07-03 20:04:39,True
SmartBot16,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:04:39,True
SmartBot7,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:04:39,False
SmartBot9,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:39,True
SmartBot13,7,3,10,10,0.7,0.7,5,medium,2025-07-03 20:04:39,True
SmartBot6,7,3,10,10,0.7,0.7,5,easy,2025-07-03 20:04:39,True
SmartBot3,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:04:39,False
SmartBot4,0,3,10,4,0.0,0.0,0,medium,2025-07-03 20:04:39,False
SmartBot8,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:39,True
SmartBot6,6,3,10,10,0.6,0.6,4,medium,2025-07-03 20:04:39,False
SmartBot3,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:04:39,False
SmartBot19,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:39,True
SmartBot18,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:04:39,True
SmartBot18,2,2,10,5,0.2,0.4,1,hard,2025-07-03 20:04:39,False
SmartBot1,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:39,False
SmartBot11,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:39,True
SmartBot5,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:39,True
SmartBot14,4,2,10,7,0.4,0.57,4,hard,2025-07-03 20:04:39,False
SmartBot18,9,1,10,10,0.9,0.9,7,medium,2025-07-03 20:04:39,True
SmartBot5,9,1,10,10,0.9,0.9,9,easy,2025-07-03 20:04:40,True
SmartBot6,6,2,10,9,0.6,0.67,3,hard,2025-07-03 20:04:40,False
SmartBot7,9,1,10,10,0.9,0.9,5,easy,2025-07-03 20:04:40,True
SmartBot19,9,1,10,10,0.9,0.9,7,easy,2025-07-03 20:04:40,True
SmartBot16,4,2,10,7,0.4,0.57,4,hard,2025-07-03 20:04:40,False
SmartBot1,9,1,10,10,0.9,0.9,6,easy,2025-07-03 20:04:40,True
SmartBot20,4,3,10,8,0.4,0.5,3,medium,2025-07-03 20:04:40,False
SmartBot5,10,0,10,10,1.0,1.0,10,easy,2025-07-03 20:04:40,True
SmartBot14,7,3,10,10,0.7,0.7,3,easy,2025-07-03 20:04:40,True
SmartBot19,1,2,10,4,0.1,0.25,1,hard,2025-07-03 20:04:40,False
SmartBot18,8,2,10,10,0.8,0.8,4,easy,2025-07-03 20:04:40,True
SmartBot9,9,1,10,10,0.9,0.9,7,easy,2025-07-03 20:04:40,True
SmartBot3,6,2,10,9,0.6,0.67,4,hard,2025-07-03 20:04:40,False
SmartBot15,9,1,10,10,0.9,0.9,6,easy,2025-07-03 20:04:40,True
SmartBot9,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:04:40,False
SmartBot19,7,3,10,10,0.7,0.7,6,easy,2025-07-03 20:04:40,True
SmartBot4,7,3,10,10,0.7,0.7,3,easy,2025-07-03 20:04:40,True
SmartBot6,8,2,10,10,0.8,0.8,5,medium,2025-07-03 20:04:40,True
SmartBot8,2,2,10,5,0.2,0.4,2,hard,2025-07-03 20:04:40,False
SmartBot8,9,1,10,10,0.9,0.9,7,easy,2025-07-03 20:04:40,True
SmartBot6,8,2,10,10,0.8,0.8,8,easy,2025-07-03 20:04:40,True
SmartBot20,4,3,10,8,0.4,0.5,2,medium,2025-07-03 20:04:40,False
SmartBot6,3,2,10,6,0.3,0.5,2,hard,2025-07-03 20:04:40,False
SmartBot14,8,2,10,10,0.8,0.8,7,medium,2025-07-03 20:04:40,True
SmartBot14,8,2,10,10,0.8,0.8,4,medium,2025-07-03 20:04:40,True
