Player,Score,Wrong,Total_questions,Accuracy,Difficulty,Date,Completed
RandomBot13,6,4,9,0.67,easy,2025-07-02 15:04:20,True
RandomBot2,9,1,10,0.9,hard,2025-07-02 15:04:20,True
RandomBot5,10,0,10,1.0,hard,2025-07-02 15:04:20,True
RandomBot12,6,3,8,0.75,medium,2025-07-02 15:04:20,False
RandomBot10,7,3,10,0.7,easy,2025-07-02 15:04:21,True
RandomBot9,10,0,10,1.0,medium,2025-07-02 15:04:21,True
RandomBot6,8,2,10,0.8,medium,2025-07-02 15:04:21,True
RandomBot12,6,3,8,0.75,medium,2025-07-02 15:04:22,False
RandomBot18,8,2,10,0.8,easy,2025-07-02 15:04:22,True
RandomBot18,6,4,9,0.67,hard,2025-07-02 15:04:22,True
RandomBot17,8,2,10,0.8,hard,2025-07-02 15:04:23,True
RandomBot16,7,3,10,0.7,medium,2025-07-02 15:04:23,True
RandomBot3,6,4,10,0.6,hard,2025-07-02 15:04:23,True
RandomBot8,2,3,5,0.4,medium,2025-07-02 15:04:23,False
RandomBot7,4,3,7,0.57,medium,2025-07-02 15:04:24,False
RandomBot10,10,0,9,1.11,medium,2025-07-02 15:04:24,True
RandomBot15,3,3,6,0.5,medium,2025-07-02 15:04:24,False
RandomBot6,7,3,10,0.7,easy,2025-07-02 15:04:24,True
RandomBot19,7,3,9,0.78,hard,2025-07-02 15:04:25,True
RandomBot15,8,2,10,0.8,easy,2025-07-02 15:04:25,True
RandomBot19,6,4,10,0.6,easy,2025-07-02 15:04:25,True
RandomBot12,3,3,5,0.6,medium,2025-07-02 15:04:25,False
RandomBot8,9,1,10,0.9,hard,2025-07-02 15:04:26,True
RandomBot13,9,1,9,1.0,hard,2025-07-02 15:04:26,True
RandomBot15,8,2,9,0.89,easy,2025-07-02 15:04:26,True
RandomBot12,7,3,10,0.7,easy,2025-07-02 15:04:27,True
RandomBot10,7,3,10,0.7,hard,2025-07-02 15:04:27,True
RandomBot18,8,2,8,1.0,easy,2025-07-02 15:04:27,True
RandomBot8,8,2,9,0.89,medium,2025-07-02 15:04:27,True
RandomBot16,8,2,10,0.8,medium,2025-07-02 15:04:28,True
RandomBot17,6,4,10,0.6,easy,2025-07-02 15:04:28,True
RandomBot6,0,3,3,0.0,medium,2025-07-02 15:04:28,False
RandomBot8,7,3,9,0.78,hard,2025-07-02 15:04:28,True
RandomBot15,3,7,10,0.3,easy,2025-07-02 15:04:29,True
RandomBot4,9,1,9,1.0,hard,2025-07-02 15:04:29,True
RandomBot16,9,1,10,0.9,medium,2025-07-02 15:04:29,True
RandomBot10,7,3,9,0.78,easy,2025-07-02 15:04:30,True
RandomBot4,9,1,9,1.0,easy,2025-07-02 15:04:30,True
RandomBot1,6,4,10,0.6,easy,2025-07-02 15:04:30,True
RandomBot6,8,2,10,0.8,easy,2025-07-02 15:04:30,True
RandomBot19,5,5,10,0.5,hard,2025-07-02 15:04:31,True
RandomBot10,8,2,10,0.8,medium,2025-07-02 15:04:31,True
RandomBot5,3,3,6,0.5,medium,2025-07-02 15:04:31,False
RandomBot1,3,7,9,0.33,hard,2025-07-02 15:04:31,True
RandomBot5,6,4,10,0.6,hard,2025-07-02 15:04:32,True
RandomBot3,3,7,9,0.33,hard,2025-07-02 15:04:32,True
RandomBot15,6,4,9,0.67,easy,2025-07-02 15:04:32,True
RandomBot1,7,3,8,0.88,easy,2025-07-02 15:04:33,True
RandomBot4,6,4,10,0.6,easy,2025-07-02 15:04:33,True
RandomBot10,7,3,9,0.78,medium,2025-07-02 15:04:33,True
RandomBot6,7,3,10,0.7,easy,2025-07-02 15:04:34,True
RandomBot13,4,3,6,0.67,medium,2025-07-02 15:04:34,False
RandomBot6,6,4,8,0.75,hard,2025-07-02 15:04:34,True
RandomBot13,7,3,8,0.88,hard,2025-07-02 15:04:34,True
RandomBot8,8,2,10,0.8,easy,2025-07-02 15:04:35,True
RandomBot11,5,5,9,0.56,easy,2025-07-02 15:04:35,True
RandomBot6,8,2,9,0.89,easy,2025-07-02 15:04:35,True
RandomBot13,7,3,10,0.7,hard,2025-07-02 15:04:35,True
RandomBot12,6,3,7,0.86,medium,2025-07-02 15:04:36,False
RandomBot9,8,2,8,1.0,easy,2025-07-02 15:04:36,True
RandomBot13,7,3,10,0.7,hard,2025-07-02 15:04:36,True
RandomBot3,7,3,10,0.7,hard,2025-07-02 15:04:36,True
RandomBot10,7,3,10,0.7,easy,2025-07-02 15:04:37,True
RandomBot11,5,3,7,0.71,medium,2025-07-02 15:04:37,False
RandomBot9,8,2,10,0.8,hard,2025-07-02 15:04:37,True
RandomBot13,7,3,9,0.78,hard,2025-07-02 15:04:38,True
RandomBot5,3,3,6,0.5,medium,2025-07-02 15:04:38,False
RandomBot8,8,2,10,0.8,medium,2025-07-02 15:04:38,True
RandomBot8,8,2,9,0.89,hard,2025-07-02 15:04:38,True
RandomBot1,7,3,10,0.7,medium,2025-07-02 15:04:39,True
RandomBot20,5,3,8,0.62,medium,2025-07-02 15:04:39,False
RandomBot16,2,3,5,0.4,medium,2025-07-02 15:04:39,False
RandomBot12,1,3,4,0.25,medium,2025-07-02 15:04:39,False
RandomBot1,5,3,8,0.62,medium,2025-07-02 15:04:39,False
RandomBot4,9,1,9,1.0,easy,2025-07-02 15:04:40,True
RandomBot14,4,3,7,0.57,medium,2025-07-02 15:04:40,False
RandomBot11,5,5,10,0.5,easy,2025-07-02 15:04:40,True
RandomBot6,10,0,10,1.0,medium,2025-07-02 15:04:41,True
RandomBot17,7,3,10,0.7,hard,2025-07-02 15:04:41,True
RandomBot3,8,2,10,0.8,hard,2025-07-02 15:04:41,True
RandomBot2,9,1,10,0.9,hard,2025-07-02 15:04:42,True
RandomBot9,9,1,9,1.0,medium,2025-07-02 15:04:42,True
RandomBot8,6,3,9,0.67,medium,2025-07-02 15:04:42,False
RandomBot19,2,3,5,0.4,medium,2025-07-02 15:04:42,False
RandomBot1,5,5,9,0.56,easy,2025-07-02 15:04:43,True
RandomBot5,6,3,8,0.75,medium,2025-07-02 15:04:43,False
RandomBot8,5,5,10,0.5,easy,2025-07-02 15:04:43,True
RandomBot19,9,1,8,1.12,easy,2025-07-02 15:04:43,True
RandomBot3,5,5,9,0.56,easy,2025-07-02 15:04:44,True
RandomBot17,6,3,9,0.67,medium,2025-07-02 15:04:44,False
RandomBot2,8,2,10,0.8,medium,2025-07-02 15:04:44,True
RandomBot15,8,2,10,0.8,easy,2025-07-02 15:04:45,True
RandomBot2,2,3,5,0.4,medium,2025-07-02 15:04:45,False
RandomBot16,8,2,10,0.8,medium,2025-07-02 15:04:45,True
RandomBot11,4,6,10,0.4,easy,2025-07-02 15:04:45,True
RandomBot16,4,6,9,0.44,easy,2025-07-02 15:04:46,True
RandomBot1,9,1,9,1.0,hard,2025-07-02 15:04:46,True
RandomBot13,9,1,10,0.9,easy,2025-07-02 15:04:46,True
RandomBot11,1,3,4,0.25,medium,2025-07-02 15:04:46,False
RandomBot6,10,0,9,1.11,easy,2025-07-02 15:04:47,True
RandomBot1,8,2,9,0.89,medium,2025-07-02 15:04:47,True
RandomBot7,7,3,10,0.7,easy,2025-07-02 15:04:47,True
RandomBot18,8,2,10,0.8,medium,2025-07-02 15:04:48,True
RandomBot2,3,7,9,0.33,easy,2025-07-02 15:04:48,True
RandomBot8,8,2,9,0.89,hard,2025-07-02 15:04:48,True
RandomBot10,5,5,10,0.5,easy,2025-07-02 15:04:48,True
RandomBot13,9,1,10,0.9,medium,2025-07-02 15:04:49,True
RandomBot18,9,1,9,1.0,easy,2025-07-02 15:04:49,True
RandomBot1,7,3,10,0.7,hard,2025-07-02 15:04:49,True
RandomBot2,8,2,9,0.89,hard,2025-07-02 15:04:50,True
RandomBot19,6,4,8,0.75,hard,2025-07-02 15:04:50,True
RandomBot5,0,3,3,0.0,medium,2025-07-02 15:04:50,False
RandomBot11,8,2,9,0.89,medium,2025-07-02 15:04:50,True
RandomBot1,5,5,9,0.56,hard,2025-07-02 15:04:51,True
RandomBot1,7,3,9,0.78,hard,2025-07-02 15:04:51,True
RandomBot12,9,1,9,1.0,hard,2025-07-02 15:04:51,True
RandomBot5,6,4,9,0.67,easy,2025-07-02 15:04:51,True
RandomBot15,7,3,9,0.78,medium,2025-07-02 15:04:52,True
RandomBot14,4,3,7,0.57,medium,2025-07-02 15:04:52,False
RandomBot4,4,6,10,0.4,easy,2025-07-02 15:04:52,True
RandomBot19,7,3,9,0.78,easy,2025-07-02 15:04:53,True
RandomBot13,6,3,8,0.75,medium,2025-07-02 15:04:53,False
RandomBot2,7,3,10,0.7,hard,2025-07-02 15:04:53,True
RandomBot12,5,3,8,0.62,medium,2025-07-02 15:04:53,False
RandomBot16,7,3,10,0.7,hard,2025-07-02 15:04:54,True
RandomBot19,8,2,10,0.8,medium,2025-07-02 15:04:54,True
RandomBot8,8,2,10,0.8,easy,2025-07-02 15:04:54,True
RandomBot12,2,3,4,0.5,medium,2025-07-02 15:04:55,False
RandomBot17,4,3,6,0.67,medium,2025-07-02 15:04:55,False
RandomBot9,0,3,3,0.0,medium,2025-07-02 15:04:55,False
RandomBot3,4,6,8,0.5,easy,2025-07-02 15:04:55,True
RandomBot8,8,2,10,0.8,hard,2025-07-02 15:04:55,True
RandomBot9,7,3,10,0.7,easy,2025-07-02 15:04:56,True
RandomBot18,7,3,10,0.7,hard,2025-07-02 15:04:56,True
RandomBot19,3,3,6,0.5,medium,2025-07-02 15:04:56,False
RandomBot4,8,2,9,0.89,hard,2025-07-02 15:04:57,True
RandomBot12,8,2,10,0.8,medium,2025-07-02 15:04:57,True
RandomBot11,9,1,10,0.9,hard,2025-07-02 15:04:57,True
RandomBot15,8,2,10,0.8,medium,2025-07-02 15:04:57,True
RandomBot10,5,5,7,0.71,easy,2025-07-02 15:04:58,True
RandomBot19,8,2,10,0.8,medium,2025-07-02 15:04:58,True
RandomBot6,9,1,9,1.0,hard,2025-07-02 15:04:58,True
RandomBot4,5,5,9,0.56,hard,2025-07-02 15:04:59,True
RandomBot8,7,3,9,0.78,medium,2025-07-02 15:04:59,True
RandomBot1,9,1,10,0.9,hard,2025-07-02 15:04:59,True
RandomBot6,8,2,10,0.8,medium,2025-07-02 15:05:00,True
RandomBot17,6,4,10,0.6,easy,2025-07-02 15:05:00,True
RandomBot15,6,4,10,0.6,hard,2025-07-02 15:05:00,True
RandomBot3,6,3,9,0.67,medium,2025-07-02 15:05:00,False
RandomBot4,7,3,10,0.7,hard,2025-07-02 15:05:01,True
RandomBot1,6,3,7,0.86,medium,2025-07-02 15:05:01,False
RandomBot19,6,3,7,0.86,medium,2025-07-02 15:05:01,False
RandomBot17,8,2,10,0.8,medium,2025-07-02 15:05:02,True
RandomBot15,10,0,9,1.11,easy,2025-07-02 15:05:02,True
RandomBot20,8,2,10,0.8,hard,2025-07-02 15:05:02,True
RandomBot14,6,4,9,0.67,hard,2025-07-02 15:05:02,True
RandomBot7,8,2,10,0.8,medium,2025-07-02 15:05:03,True
RandomBot7,7,3,10,0.7,hard,2025-07-02 15:05:03,True
RandomBot14,9,1,10,0.9,medium,2025-07-02 15:05:03,True
RandomBot5,7,3,9,0.78,easy,2025-07-02 15:05:04,True
RandomBot2,8,2,10,0.8,easy,2025-07-02 15:05:04,True
RandomBot4,9,1,10,0.9,easy,2025-07-02 15:05:04,True
RandomBot4,3,3,6,0.5,medium,2025-07-02 15:05:05,False
RandomBot9,7,3,10,0.7,medium,2025-07-02 15:05:05,True
RandomBot16,8,2,10,0.8,hard,2025-07-02 15:05:05,True
RandomBot9,8,2,9,0.89,medium,2025-07-02 15:05:05,True
RandomBot4,8,2,10,0.8,easy,2025-07-02 15:05:06,True
RandomBot3,8,2,9,0.89,hard,2025-07-02 15:05:06,True
RandomBot1,4,3,7,0.57,medium,2025-07-02 15:05:06,False
RandomBot7,6,4,9,0.67,hard,2025-07-02 15:05:07,True
RandomBot12,7,3,10,0.7,easy,2025-07-02 15:05:07,True
RandomBot14,5,5,9,0.56,easy,2025-07-02 15:05:07,True
RandomBot6,8,2,9,0.89,medium,2025-07-02 15:05:07,True
RandomBot11,10,0,9,1.11,hard,2025-07-02 15:05:08,True
RandomBot9,7,3,8,0.88,easy,2025-07-02 15:05:08,True
RandomBot11,8,2,10,0.8,easy,2025-07-02 15:05:08,True
RandomBot5,7,3,9,0.78,hard,2025-07-02 15:05:09,True
RandomBot17,6,4,9,0.67,easy,2025-07-02 15:05:09,True
RandomBot1,8,2,10,0.8,medium,2025-07-02 15:05:09,True
RandomBot9,5,5,10,0.5,easy,2025-07-02 15:05:10,True
RandomBot16,4,6,10,0.4,hard,2025-07-02 15:05:10,True
RandomBot11,9,1,9,1.0,hard,2025-07-02 15:05:10,True
RandomBot19,1,3,4,0.25,medium,2025-07-02 15:05:10,False
RandomBot20,5,5,9,0.56,hard,2025-07-02 15:05:11,True
RandomBot10,8,2,10,0.8,medium,2025-07-02 15:05:11,True
RandomBot7,4,3,6,0.67,medium,2025-07-02 15:05:11,False
RandomBot19,4,3,7,0.57,medium,2025-07-02 15:05:11,False
RandomBot19,6,3,8,0.75,medium,2025-07-02 15:05:12,False
RandomBot1,4,3,7,0.57,medium,2025-07-02 15:05:12,False
RandomBot16,2,3,5,0.4,medium,2025-07-02 15:05:12,False
RandomBot15,10,0,10,1.0,hard,2025-07-02 15:05:12,True
RandomBot17,8,2,10,0.8,medium,2025-07-02 15:05:13,True
RandomBot5,6,4,7,0.86,easy,2025-07-02 15:05:13,True
RandomBot17,5,5,10,0.5,easy,2025-07-02 15:05:13,True
RandomBot7,6,4,9,0.67,easy,2025-07-02 15:05:14,True
RandomBot6,4,3,7,0.57,medium,2025-07-02 15:05:14,False
RandomBot11,8,2,10,0.8,easy,2025-07-02 15:05:14,True
RandomBot17,7,3,9,0.78,hard,2025-07-02 15:05:14,True
RandomBot17,10,0,10,1.0,medium,2025-07-02 15:05:15,True
RandomBot19,9,1,9,1.0,medium,2025-07-02 15:05:15,True
RandomBot2,4,3,7,0.57,medium,2025-07-02 15:05:15,False
RandomBot2,5,5,8,0.62,easy,2025-07-02 15:05:16,True
RandomBot19,7,3,9,0.78,hard,2025-07-02 15:05:16,True
RandomBot19,8,2,9,0.89,medium,2025-07-02 15:05:16,True
RandomBot20,2,3,5,0.4,medium,2025-07-02 15:05:16,False
RandomBot9,2,3,5,0.4,medium,2025-07-02 15:05:16,False
RandomBot4,8,2,9,0.89,easy,2025-07-02 15:05:17,True
RandomBot12,6,4,9,0.67,easy,2025-07-02 15:05:17,True
RandomBot19,8,2,9,0.89,hard,2025-07-02 15:05:17,True
RandomBot8,7,3,10,0.7,easy,2025-07-02 15:05:18,True
RandomBot11,1,3,3,0.33,medium,2025-07-02 15:05:18,False
RandomBot17,8,2,10,0.8,hard,2025-07-02 15:05:18,True
RandomBot8,6,4,9,0.67,hard,2025-07-02 15:05:18,True
RandomBot11,9,1,9,1.0,hard,2025-07-02 15:05:19,True
RandomBot17,6,4,10,0.6,easy,2025-07-02 15:05:19,True
RandomBot9,8,2,10,0.8,easy,2025-07-02 15:05:19,True
RandomBot6,7,3,8,0.88,hard,2025-07-02 15:05:20,True
RandomBot15,5,5,10,0.5,hard,2025-07-02 15:05:20,True
RandomBot1,9,1,10,0.9,medium,2025-07-02 15:05:20,True
RandomBot11,2,3,5,0.4,medium,2025-07-02 15:05:20,False
RandomBot19,4,3,7,0.57,medium,2025-07-02 15:05:21,False
RandomBot4,4,3,7,0.57,medium,2025-07-02 15:05:21,False
RandomBot3,8,2,10,0.8,hard,2025-07-02 15:05:21,True
RandomBot1,9,1,9,1.0,hard,2025-07-02 15:05:21,True
RandomBot17,6,4,9,0.67,hard,2025-07-02 15:05:22,True
RandomBot9,4,3,7,0.57,medium,2025-07-02 15:05:22,False
RandomBot12,8,2,10,0.8,hard,2025-07-02 15:05:22,True
RandomBot20,7,3,8,0.88,medium,2025-07-02 15:05:23,True
RandomBot11,7,3,9,0.78,easy,2025-07-02 15:05:23,True
RandomBot9,7,3,10,0.7,easy,2025-07-02 15:05:23,True
RandomBot11,7,3,8,0.88,hard,2025-07-02 15:05:23,True
RandomBot13,9,1,8,1.12,easy,2025-07-02 15:05:24,True
RandomBot11,7,3,10,0.7,hard,2025-07-02 15:05:24,True
RandomBot13,7,3,10,0.7,easy,2025-07-02 15:05:24,True
RandomBot16,4,3,7,0.57,medium,2025-07-02 15:05:25,False
RandomBot6,10,0,10,1.0,hard,2025-07-02 15:05:25,True
RandomBot1,8,2,10,0.8,easy,2025-07-02 15:05:25,True
RandomBot10,9,1,10,0.9,hard,2025-07-02 15:05:26,True
RandomBot16,6,4,9,0.67,hard,2025-07-02 15:05:26,True
RandomBot13,9,1,10,0.9,easy,2025-07-02 15:05:26,True
RandomBot5,4,3,6,0.67,medium,2025-07-02 15:05:26,False
RandomBot11,5,5,10,0.5,hard,2025-07-02 15:05:27,True
RandomBot17,7,3,9,0.78,hard,2025-07-02 15:05:27,True
RandomBot10,9,1,10,0.9,medium,2025-07-02 15:05:27,True
RandomBot14,5,3,8,0.62,medium,2025-07-02 15:05:28,False
RandomBot18,6,4,9,0.67,easy,2025-07-02 15:05:28,True
RandomBot12,8,2,9,0.89,medium,2025-07-02 15:05:28,True
RandomBot3,7,3,10,0.7,easy,2025-07-02 15:05:29,True
RandomBot7,8,2,9,0.89,medium,2025-07-02 15:05:29,True
RandomBot12,8,2,9,0.89,hard,2025-07-02 15:05:29,True
RandomBot3,7,3,10,0.7,easy,2025-07-02 15:05:29,True
RandomBot14,6,4,9,0.67,easy,2025-07-02 15:05:30,True
RandomBot11,6,4,10,0.6,easy,2025-07-02 15:05:30,True
RandomBot7,6,4,9,0.67,hard,2025-07-02 15:05:30,True
RandomBot6,8,2,9,0.89,medium,2025-07-02 15:05:31,True
RandomBot12,7,3,10,0.7,easy,2025-07-02 15:05:31,True
RandomBot7,6,4,9,0.67,easy,2025-07-02 15:05:31,True
RandomBot1,5,5,7,0.71,easy,2025-07-02 15:05:32,True
RandomBot5,8,2,9,0.89,easy,2025-07-02 15:05:32,True
RandomBot4,8,2,10,0.8,hard,2025-07-02 15:05:32,True
RandomBot9,2,3,5,0.4,medium,2025-07-02 15:05:32,False
RandomBot6,8,2,10,0.8,easy,2025-07-02 15:05:33,True
RandomBot5,7,3,7,1.0,easy,2025-07-02 15:05:33,True
RandomBot8,7,3,10,0.7,medium,2025-07-02 15:05:33,True
RandomBot10,5,5,9,0.56,hard,2025-07-02 15:05:34,True
RandomBot6,8,2,9,0.89,medium,2025-07-02 15:05:34,True
RandomBot13,4,6,10,0.4,easy,2025-07-02 15:05:34,True
RandomBot18,0,3,3,0.0,medium,2025-07-02 15:05:34,False
RandomBot18,7,3,10,0.7,easy,2025-07-02 15:05:35,True
RandomBot2,6,4,9,0.67,hard,2025-07-02 15:05:35,True
RandomBot18,8,2,9,0.89,easy,2025-07-02 15:05:35,True
RandomBot17,6,4,9,0.67,hard,2025-07-02 15:05:35,True
RandomBot13,8,2,8,1.0,easy,2025-07-02 15:05:36,True
RandomBot19,7,3,10,0.7,easy,2025-07-02 15:05:36,True
RandomBot9,6,4,10,0.6,hard,2025-07-02 15:05:36,True
RandomBot3,3,3,5,0.6,medium,2025-07-02 15:05:37,False
RandomBot11,6,4,9,0.67,hard,2025-07-02 15:05:37,True
RandomBot8,7,3,10,0.7,easy,2025-07-02 15:05:37,True
RandomBot3,4,6,10,0.4,hard,2025-07-02 15:05:38,True
RandomBot11,10,0,10,1.0,medium,2025-07-02 15:05:38,True
RandomBot14,8,2,9,0.89,medium,2025-07-02 15:05:38,True
RandomBot15,9,1,10,0.9,hard,2025-07-02 15:05:39,True
RandomBot18,8,2,9,0.89,medium,2025-07-02 15:05:39,True
RandomBot16,5,5,10,0.5,hard,2025-07-02 15:05:39,True
RandomBot2,7,3,10,0.7,easy,2025-07-02 15:05:39,True
RandomBot9,9,1,10,0.9,medium,2025-07-02 15:05:40,True
RandomBot8,8,2,9,0.89,easy,2025-07-02 15:05:40,True
RandomBot3,8,2,10,0.8,easy,2025-07-02 15:05:40,True
RandomBot15,3,3,6,0.5,medium,2025-07-02 15:05:41,False
RandomBot3,1,3,3,0.33,medium,2025-07-02 15:05:41,False
RandomBot16,8,2,9,0.89,easy,2025-07-02 15:05:41,True
RandomBot16,2,3,5,0.4,medium,2025-07-02 15:05:41,False
RandomBot8,5,5,10,0.5,hard,2025-07-02 15:05:42,True
RandomBot20,9,1,10,0.9,hard,2025-07-02 15:05:42,True
RandomBot13,4,6,10,0.4,easy,2025-07-02 15:05:42,True
RandomBot17,5,5,10,0.5,hard,2025-07-02 15:05:43,True
RandomBot10,6,4,10,0.6,easy,2025-07-02 15:05:43,True
RandomBot3,4,6,9,0.44,easy,2025-07-02 15:05:43,True
RandomBot7,7,3,10,0.7,easy,2025-07-02 15:05:44,True
RandomBot6,6,4,9,0.67,easy,2025-07-02 15:05:44,True
RandomBot7,8,2,10,0.8,medium,2025-07-02 15:05:44,True
RandomBot15,9,1,10,0.9,easy,2025-07-02 15:05:45,True
RandomBot6,6,4,9,0.67,hard,2025-07-02 15:05:45,True
RandomBot2,10,0,10,1.0,easy,2025-07-02 15:05:45,True
RandomBot7,9,1,9,1.0,easy,2025-07-02 15:05:45,True
RandomBot5,9,1,10,0.9,medium,2025-07-02 15:05:46,True
RandomBot20,8,2,9,0.89,hard,2025-07-02 15:05:46,True
RandomBot13,5,3,7,0.71,medium,2025-07-02 15:05:46,False
RandomBot20,6,4,7,0.86,hard,2025-07-02 15:05:47,True
RandomBot3,5,3,7,0.71,medium,2025-07-02 15:05:47,False
RandomBot20,7,3,10,0.7,easy,2025-07-02 15:05:47,True
RandomBot6,6,4,10,0.6,easy,2025-07-02 15:05:47,True
RandomBot9,7,3,9,0.78,hard,2025-07-02 15:05:48,True
RandomBot13,6,4,10,0.6,easy,2025-07-02 15:05:48,True
RandomBot2,5,5,10,0.5,easy,2025-07-02 15:05:48,True
RandomBot20,9,1,10,0.9,hard,2025-07-02 15:05:49,True
RandomBot15,6,4,9,0.67,hard,2025-07-02 15:05:49,True
RandomBot8,8,2,9,0.89,medium,2025-07-02 15:05:49,True
RandomBot14,8,2,10,0.8,hard,2025-07-02 15:05:50,True
RandomBot14,7,3,9,0.78,easy,2025-07-02 15:05:50,True
RandomBot4,8,2,10,0.8,easy,2025-07-02 15:05:50,True
RandomBot10,9,1,8,1.12,medium,2025-07-02 15:05:51,True
RandomBot18,6,4,10,0.6,easy,2025-07-02 15:05:51,True
RandomBot10,3,3,6,0.5,medium,2025-07-02 15:05:51,False
RandomBot17,6,4,9,0.67,hard,2025-07-02 15:05:51,True
RandomBot18,5,5,9,0.56,hard,2025-07-02 15:05:52,True
RandomBot4,10,0,9,1.11,easy,2025-07-02 15:05:52,True
RandomBot10,6,3,8,0.75,medium,2025-07-02 15:05:52,False
RandomBot5,9,1,9,1.0,easy,2025-07-02 15:05:53,True
RandomBot17,9,1,10,0.9,easy,2025-07-02 15:05:53,True
RandomBot14,10,0,9,1.11,easy,2025-07-02 15:05:53,True
RandomBot1,8,2,10,0.8,easy,2025-07-02 15:05:54,True
RandomBot20,7,3,10,0.7,hard,2025-07-02 15:05:54,True
RandomBot4,6,4,9,0.67,hard,2025-07-02 15:05:54,True
RandomBot4,7,3,9,0.78,easy,2025-07-02 15:05:55,True
RandomBot3,2,3,5,0.4,medium,2025-07-02 15:05:55,False
RandomBot12,8,2,10,0.8,easy,2025-07-02 15:05:55,True
RandomBot9,6,4,10,0.6,easy,2025-07-02 15:05:55,True
RandomBot6,8,2,9,0.89,easy,2025-07-02 15:05:56,True
RandomBot11,8,2,9,0.89,hard,2025-07-02 15:05:56,True
RandomBot3,6,4,10,0.6,easy,2025-07-02 15:05:56,True
RandomBot11,7,3,10,0.7,medium,2025-07-02 15:05:57,True
RandomBot6,3,3,6,0.5,medium,2025-07-02 15:05:57,False
RandomBot19,5,5,10,0.5,easy,2025-07-02 15:05:57,True
RandomBot19,6,4,8,0.75,easy,2025-07-02 15:05:58,True
RandomBot17,4,6,10,0.4,hard,2025-07-02 15:05:58,True
RandomBot18,8,2,9,0.89,easy,2025-07-02 15:05:58,True
RandomBot18,7,3,10,0.7,hard,2025-07-02 15:05:58,True
RandomBot1,9,1,10,0.9,easy,2025-07-02 15:05:59,True
RandomBot11,4,3,7,0.57,medium,2025-07-02 15:05:59,False
RandomBot5,8,2,8,1.0,medium,2025-07-02 15:05:59,True
RandomBot12,3,3,5,0.6,medium,2025-07-02 15:06:00,False
RandomBot4,8,2,10,0.8,medium,2025-07-02 15:06:00,True
RandomBot5,7,3,9,0.78,hard,2025-07-02 15:06:00,True
RandomBot1,4,3,7,0.57,medium,2025-07-02 15:06:00,False
RandomBot1,6,4,8,0.75,easy,2025-07-02 15:06:01,True
RandomBot9,8,2,9,0.89,hard,2025-07-02 15:06:01,True
RandomBot12,6,4,9,0.67,easy,2025-07-02 15:06:01,True
RandomBot10,1,3,3,0.33,medium,2025-07-02 15:06:01,False
RandomBot20,10,0,10,1.0,easy,2025-07-02 15:06:02,True
RandomBot15,8,2,8,1.0,hard,2025-07-02 15:06:02,True
RandomBot13,3,3,6,0.5,medium,2025-07-02 15:06:02,False
RandomBot15,5,3,8,0.62,medium,2025-07-02 15:06:02,False
RandomBot6,6,3,9,0.67,medium,2025-07-02 15:06:03,False
RandomBot12,4,3,7,0.57,medium,2025-07-02 15:06:03,False
RandomBot10,7,3,10,0.7,easy,2025-07-02 15:06:03,True
RandomBot4,1,3,4,0.25,medium,2025-07-02 15:06:04,False
RandomBot12,9,1,10,0.9,hard,2025-07-02 15:06:04,True
RandomBot9,6,4,10,0.6,hard,2025-07-02 15:06:04,True
RandomBot10,2,3,5,0.4,medium,2025-07-02 15:06:04,False
RandomBot17,6,4,9,0.67,hard,2025-07-02 15:06:05,True
RandomBot14,9,1,9,1.0,medium,2025-07-02 15:06:05,True
RandomBot8,7,3,8,0.88,easy,2025-07-02 15:06:05,True
RandomBot12,7,3,9,0.78,hard,2025-07-02 15:06:06,True
RandomBot11,6,4,10,0.6,hard,2025-07-02 15:06:06,True
RandomBot6,2,3,5,0.4,medium,2025-07-02 15:06:06,False
RandomBot13,9,1,8,1.12,medium,2025-07-02 15:06:06,True
RandomBot5,8,2,10,0.8,medium,2025-07-02 15:06:07,True
RandomBot11,5,5,9,0.56,easy,2025-07-02 15:06:07,True
RandomBot19,8,2,9,0.89,hard,2025-07-02 15:06:07,True
RandomBot16,8,2,10,0.8,easy,2025-07-02 15:06:08,True
RandomBot3,6,4,9,0.67,hard,2025-07-02 15:06:08,True
RandomBot7,6,3,9,0.67,medium,2025-07-02 15:06:08,False
RandomBot2,7,3,9,0.78,easy,2025-07-02 15:06:09,True
RandomBot17,7,3,10,0.7,easy,2025-07-02 15:06:09,True
RandomBot15,8,2,9,0.89,hard,2025-07-02 15:06:09,True
RandomBot8,6,4,10,0.6,easy,2025-07-02 15:06:10,True
RandomBot1,2,3,5,0.4,medium,2025-07-02 15:06:10,False
RandomBot16,8,2,10,0.8,hard,2025-07-02 15:06:10,True
RandomBot18,8,2,10,0.8,easy,2025-07-02 15:06:10,True
RandomBot20,6,4,10,0.6,hard,2025-07-02 15:06:11,True
RandomBot10,6,4,10,0.6,easy,2025-07-02 15:06:11,True
RandomBot16,7,3,10,0.7,hard,2025-07-02 15:06:11,True
RandomBot5,8,2,9,0.89,hard,2025-07-02 15:06:12,True
RandomBot9,7,3,10,0.7,medium,2025-07-02 15:06:12,True
RandomBot9,2,3,5,0.4,medium,2025-07-02 15:06:12,False
RandomBot11,8,2,10,0.8,hard,2025-07-02 15:06:13,True
RandomBot16,6,4,10,0.6,easy,2025-07-02 15:06:13,True
